time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs)
365236250,0,4074,0,1.861,25.5,365.23625,9.8112072,1.000123058
365302500,0,4112,0,1.126,25.5,365.3025,9.8112072,1.000123058
365368750,0,4110,0,0.161,25.5,365.36875,9.8112072,1.000123058
365435000,0,4123,0,1.915,25.5,365.435,9.8112072,1.000123058
365501250,0,4107,0,-0.611,25.5,365.50125,9.8112072,1.000123058
365567500,0,4101,0,1.836,25.5,365.5675,9.8112072,1.000123058
365633750,0,4096,0,1.48,25.5,365.63375,9.8112072,1.000123058
365700000,0,4074,0,0.795,25.5,365.7,9.8112072,1.000123058
365766250,0,4105,0,0.52,25.5,365.76625,9.8112072,1.000123058
365832500,0,4090,0,1.638,25.5,365.8325,9.8112072,1.000123058
365898750,0,4087,0,-0.158,25.5,365.89875,9.8112072,1.000123058
365965000,0,4103,0,1.523,25.5,365.965,9.8112072,1.000123058
366031250,0,4106,0,0.364,25.5,366.03125,9.8112072,1.000123058
366097500,0,4101,0,0.141,25.5,366.0975,9.8112072,1.000123058
366163750,0,4084,0,-1.758,25.5,366.16375,9.8112072,1.000123058
366230000,0,4079,0,-4.083,25.5,366.23,9.8112072,1.000123058
366296250,0,4083,0,1.821,25.5,366.29625,9.8112072,1.000123058
366362500,0,4122,0,-3.345,25.5,366.3625,9.8112072,1.000123058
366428750,0,4105,0,2.202,25.5,366.42875,9.8112072,1.000123058
366495000,0,4134,0,0.84,25.5,366.495,9.8112072,1.000123058
366561250,0,4087,0,-2.343,25.5,366.56125,9.8112072,1.000123058
366627500,0,4082,0,-0.881,25.5,366.6275,9.8112072,1.000123058
366693750,0,4093,0,0.118,25.5,366.69375,9.8112072,1.000123058
366760000,0,4110,0,-0.973,25.5,366.76,9.8112072,1.000123058
366826250,0,4109,0,2.095,25.5,366.82625,9.8112072,1.000123058
366892500,0,4097,0,2.336,25.5,366.8925,9.8112072,1.000123058
366958750,0,4117,0,-1.802,25.5,366.95875,9.8112072,1.000123058
367025000,0,4100,0,-0.921,25.5,367.025,9.8112072,1.000123058
367091250,0,4107,0,-2.033,25.5,367.09125,9.8112072,1.000123058
367157500,0,4093,0,-1.43,25.5,367.1575,9.8112072,1.000123058
367223750,0,4106,0,-1.126,25.5,367.22375,9.8112072,1.000123058
367290000,0,4118,0,0.957,25.5,367.29,9.8112072,1.000123058
367356250,0,4082,0,-0.863,25.5,367.35625,9.8112072,1.000123058
367422500,0,4089,0,3.141,25.5,367.4225,9.8112072,1.000123058
367488750,0,4115,0,0.116,25.5,367.48875,9.8112072,1.000123058
367555000,0,4100,0,-0.481,25.5,367.555,9.8112072,1.000123058
367621250,0,4133,0,-1.189,25.5,367.62125,9.8112072,1.000123058
367687500,0,4067,0,2.482,25.5,367.6875,9.8112072,1.000123058
367753750,0,4076,0,-0.875,25.5,367.75375,9.8112072,1.000123058
367820000,0,4111,0,-0.047,25.5,367.82,9.8112072,1.000123058
367886250,0,4099,0,0.427,25.5,367.88625,9.8112072,1.000123058
367952500,0,4083,0,0.06,25.5,367.9525,9.8112072,1.000123058
368018750,0,4067,0,1.214,25.5,368.01875,9.8112072,1.000123058
368085000,0,4086,0,-2.314,25.5,368.085,9.8112072,1.000123058
368151250,0,4104,0,0.714,25.5,368.15125,9.8112072,1.000123058
368217500,0,4085,0,2.389,25.5,368.2175,9.8112072,1.000123058
368283750,0,4098,0,-1.826,25.5,368.28375,9.8112072,1.000123058
368350000,0,4090,0,-2.638,25.5,368.35,9.8112072,1.000123058
368416250,0,4110,0,-0.54,25.5,368.41625,9.8112072,1.000123058
368482500,0,4107,0,-3.374,25.5,368.4825,9.8112072,1.000123058
368548750,0,4102,0,6.084,25.5,368.54875,9.8112072,1.000123058
368615000,0,4115,0,4.255,25.5,368.615,9.8112072,1.000123058
368681250,0,4100,0,0.959,25.5,368.68125,9.8112072,1.000123058
368747500,0,4093,0,0.968,25.5,368.7475,9.8112072,1.000123058
368813750,0,4104,0,3.516,25.5,368.81375,9.8112072,1.000123058
368880000,0,4110,0,-1.271,25.5,368.88,9.8112072,1.000123058
368946250,0,4088,0,3.823,25.5,368.94625,9.8112072,1.000123058
369012500,0,4128,0,3.677,25.5,369.0125,9.8112072,1.000123058
369078750,0,4079,0,0.933,25.5,369.07875,9.8112072,1.000123058
369145000,0,4090,0,2.622,25.5,369.145,9.8112072,1.000123058
369211250,0,4074,0,2.098,25.5,369.21125,9.8112072,1.000123058
369277500,0,4083,0,0.488,25.5,369.2775,9.8112072,1.000123058
369343750,0,4095,0,0.019,25.5,369.34375,9.8112072,1.000123058
369410000,0,4101,0,-1.524,25.5,369.41,9.8112072,1.000123058
369476250,0,4116,0,-3.278,25.5,369.47625,9.8112072,1.000123058
369542500,0,4088,0,-0.734,25.5,369.5425,9.8112072,1.000123058
369608750,0,4064,0,-1.401,25.5,369.60875,9.8112072,1.000123058
369675000,0,4111,0,-2.355,25.5,369.675,9.8112072,1.000123058
369741250,0,4119,0,0.737,25.5,369.74125,9.8112072,1.000123058
369807500,0,4078,0,-2.046,25.5,369.8075,9.8112072,1.000123058
369873750,0,4119,0,-1.417,25.5,369.87375,9.8112072,1.000123058
369940000,0,4090,0,-1.936,25.5,369.94,9.8112072,1.000123058
370006250,0,4069,0,0.306,25.5,370.00625,9.8112072,1.000123058
370072500,0,4068,0,-1.807,25.5,370.0725,9.8112072,1.000123058
370138750,0,4092,0,-4.542,25.5,370.13875,9.8112072,1.000123058
370205000,0,4072,0,1.765,25.5,370.205,9.8112072,1.000123058
370271250,0,4088,0,-1.527,25.5,370.27125,9.8112072,1.000123058
370337500,0,4107,0,-0.193,25.5,370.3375,9.8112072,1.000123058
370403750,0,4091,0,0.251,25.5,370.40375,9.8112072,1.000123058
370470000,0,4098,0,-0.18,25.5,370.47,9.8112072,1.000123058
370536250,0,4103,0,-0.415,25.5,370.53625,9.8112072,1.000123058
370602500,0,4081,0,-1.21,25.5,370.6025,9.8112072,1.000123058
370668750,0,4120,0,-2.706,25.5,370.66875,9.8112072,1.000123058
370735000,0,4093,0,-1.639,25.5,370.735,9.8112072,1.000123058
370801250,0,4081,0,-0.883,25.5,370.80125,9.8112072,1.000123058
370867500,0,4106,0,-4.007,25.5,370.8675,9.8112072,1.000123058
370933750,0,4099,0,1.337,25.5,370.93375,9.8112072,1.000123058
371000000,0,4097,0,1.051,25.5,371,9.8112072,1.000123058
371066250,0,4084,0,1.891,25.5,371.06625,9.8112072,1.000123058
371132500,0,4088,0,-2.339,25.5,371.1325,9.8112072,1.000123058
371198750,0,4093,0,-2.482,25.5,371.19875,9.8112072,1.000123058
371265000,0,4095,0,2.429,25.5,371.265,9.8112072,1.000123058
371331250,0,4097,0,-1.37,25.5,371.33125,9.8112072,1.000123058
371397500,0,4088,0,0.483,25.5,371.3975,9.8112072,1.000123058
371463750,0,4069,0,0.533,25.5,371.46375,9.8112072,1.000123058
371530000,0,4101,0,0.398,25.5,371.53,9.8112072,1.000123058
371596250,0,4085,0,1.192,25.5,371.59625,9.8112072,1.000123058
371662500,0,4094,0,-2.428,25.5,371.6625,9.8112072,1.000123058
371728750,0,4102,0,2.168,25.5,371.72875,9.8112072,1.000123058
371795000,0,4110,0,0.972,25.5,371.795,9.8112072,1.000123058
371861250,0,4083,0,-0.228,25.5,371.86125,9.8112072,1.000123058
371927500,0,4100,0,-0.131,25.5,371.9275,9.8112072,1.000123058
371993750,0,4093,0,0.768,25.5,371.99375,9.8112072,1.000123058
372060000,0,4105,0,0.338,25.5,372.06,9.8112072,1.000123058
372126250,0,4106,0,-2.939,25.5,372.12625,9.8112072,1.000123058
372192500,0,4067,0,2.439,25.5,372.1925,9.8112072,1.000123058
372258750,0,4117,0,-2.949,25.5,372.25875,9.8112072,1.000123058
372325000,0,4099,0,-1.9,25.5,372.325,9.8112072,1.000123058
372391250,0,4082,0,1.59,25.5,372.39125,9.8112072,1.000123058
372457500,0,4094,0,0.473,25.5,372.4575,9.8112072,1.000123058
372523750,0,4098,0,0.721,25.5,372.52375,9.8112072,1.000123058
372590000,0,4082,0,0.625,25.5,372.59,9.8112072,1.000123058
372656250,0,4078,0,-0.328,25.5,372.65625,9.8112072,1.000123058
372722500,0,4120,0,-2.486,25.5,372.7225,9.8112072,1.000123058
372788750,0,4107,0,1.526,25.5,372.78875,9.8112072,1.000123058
372855000,0,4079,0,-4.461,25.5,372.855,9.8112072,1.000123058
372921250,0,4091,0,-0.165,25.5,372.92125,9.8112072,1.000123058
372987500,0,4102,0,0.476,25.5,372.9875,9.8112072,1.000123058
373053750,0,4094,0,0.811,25.5,373.05375,9.8112072,1.000123058
373120000,0,4089,0,0.366,25.5,373.12,9.8112072,1.000123058
373186250,0,4106,0,-1.227,25.5,373.18625,9.8112072,1.000123058
373252500,0,4109,0,-0.505,25.5,373.2525,9.8112072,1.000123058
373318750,0,4088,0,-0.376,25.5,373.31875,9.8112072,1.000123058
373385000,0,4095,0,0.866,25.5,373.385,9.8112072,1.000123058
373451250,0,4140,0,0.019,25.5,373.45125,9.8112072,1.000123058
373517500,0,4106,0,-5.097,25.5,373.5175,9.8112072,1.000123058
373583750,0,4091,0,0.175,25.5,373.58375,9.8112072,1.000123058
373650000,0,4064,0,-2.08,25.5,373.65,9.8112072,1.000123058
373716250,0,4096,0,-0.173,25.5,373.71625,9.8112072,1.000123058
373782500,0,4092,0,-2.43,25.5,373.7825,9.8112072,1.000123058
373848750,0,4085,0,-0.174,25.5,373.84875,9.8112072,1.000123058
373915000,0,4090,0,0.433,25.5,373.915,9.8112072,1.000123058
373981250,0,4092,0,0.556,25.5,373.98125,9.8112072,1.000123058
374047500,0,4078,0,-2.191,25.5,374.0475,9.8112072,1.000123058
374113750,0,4061,0,0.469,25.5,374.11375,9.8112072,1.000123058
374180000,0,4099,0,1.47,25.5,374.18,9.8112072,1.000123058
374246250,0,4100,0,-0.987,25.5,374.24625,9.8112072,1.000123058
374312500,0,4121,0,0.009,25.5,374.3125,9.8112072,1.000123058
374378750,0,4065,0,-0.502,25.5,374.37875,9.8112072,1.000123058
374445000,0,4095,0,-0.63,25.5,374.445,9.8112072,1.000123058
374511250,0,4101,0,0.001,25.5,374.51125,9.8112072,1.000123058
374577500,0,4094,0,2.518,25.5,374.5775,9.8112072,1.000123058
374643750,0,4102,0,0.54,25.5,374.64375,9.8112072,1.000123058
374710000,0,4085,0,3.571,25.5,374.71,9.8112072,1.000123058
374776250,0,4079,0,2.261,25.5,374.77625,9.8112072,1.000123058
374842500,0,4096,0,-3.225,25.5,374.8425,9.8112072,1.000123058
374908750,0,4082,0,0.525,25.5,374.90875,9.8112072,1.000123058
374975000,0,4082,0,2.408,25.5,374.975,9.8112072,1.000123058
375041250,0,4107,0,-1.965,25.5,375.04125,9.8112072,1.000123058
375107500,0,4091,0,3.032,25.5,375.1075,9.8112072,1.000123058
375173750,0,4085,0,1.543,25.5,375.17375,9.8112072,1.000123058
375240000,0,4068,0,-2.215,25.5,375.24,9.8112072,1.000123058
375306250,0,4099,0,-1.628,25.5,375.30625,9.8112072,1.000123058
375372500,0,4097,0,0.664,25.5,375.3725,9.8112072,1.000123058
375438750,0,4086,0,-1.008,25.5,375.43875,9.8112072,1.000123058
375505000,0,4106,0,-0.188,25.5,375.505,9.8112072,1.000123058
375571250,0,4104,0,-2.267,25.5,375.57125,9.8112072,1.000123058
375637500,0,4072,0,-1.823,25.5,375.6375,9.8112072,1.000123058
375703750,0,4078,0,-3.589,25.5,375.70375,9.8112072,1.000123058
375770000,0,4093,0,0.672,25.5,375.77,9.8112072,1.000123058
375836250,0,4109,0,0.974,25.5,375.83625,9.8112072,1.000123058
375902500,0,4092,0,-1.988,25.5,375.9025,9.8112072,1.000123058
375968750,0,4094,0,-2.378,25.5,375.96875,9.8112072,1.000123058
376035000,0,4076,0,2.46,25.5,376.035,9.8112072,1.000123058
376101250,0,4084,0,-1.786,25.5,376.10125,9.8112072,1.000123058
376167500,0,4090,0,-0.461,25.5,376.1675,9.8112072,1.000123058
376233750,0,4096,0,-2.215,25.5,376.23375,9.8112072,1.000123058
376300000,0,4070,0,-0.12,25.5,376.3,9.8112072,1.000123058
376366250,0,4095,0,-0.808,25.5,376.36625,9.8112072,1.000123058
376432500,0,4077,0,-2.806,25.5,376.4325,9.8112072,1.000123058
376498750,0,4082,0,0.785,25.5,376.49875,9.8112072,1.000123058
376565000,0,4069,0,-0.172,25.5,376.565,9.8112072,1.000123058
376631250,0,4098,0,-2.582,25.5,376.63125,9.8112072,1.000123058
376697500,0,4114,0,0.855,25.5,376.6975,9.8112072,1.000123058
376763750,0,4070,0,-2.52,25.5,376.76375,9.8112072,1.000123058
376830000,0,4087,0,-2.298,25.5,376.83,9.8112072,1.000123058
376896250,0,4103,0,-3.101,25.5,376.89625,9.8112072,1.000123058
376962500,0,4116,0,2.165,25.5,376.9625,9.8112072,1.000123058
377028750,0,4098,0,-0.521,25.5,377.02875,9.8112072,1.000123058
377095000,0,4114,0,-1.789,25.5,377.095,9.8112072,1.000123058
377161250,0,4117,0,-1.027,25.5,377.16125,9.8112072,1.000123058
377227500,0,4108,0,0.222,25.5,377.2275,9.8112072,1.000123058
377293750,0,4093,0,-0.153,25.5,377.29375,9.8112072,1.000123058
377360000,0,4080,0,2.756,25.5,377.36,9.8112072,1.000123058
377426250,0,4093,0,1.928,25.5,377.42625,9.8112072,1.000123058
377492500,0,4108,0,-0.274,25.5,377.4925,9.8112072,1.000123058
377558750,0,4091,0,-2.819,25.5,377.55875,9.8112072,1.000123058
377625000,0,4067,0,-3.002,25.5,377.625,9.8112072,1.000123058
377691250,0,4078,0,4.173,25.5,377.69125,9.8112072,1.000123058
377757500,0,4092,0,-0.697,25.5,377.7575,9.8112072,1.000123058
377823750,0,4093,0,3.969,25.5,377.82375,9.8112072,1.000123058
377890000,0,4109,0,-0.513,25.5,377.89,9.8112072,1.000123058
377956250,0,4084,0,-0.754,25.5,377.95625,9.8112072,1.000123058
378022500,0,4094,0,-1.399,25.5,378.0225,9.8112072,1.000123058
378088750,0,4084,0,-0.828,25.5,378.08875,9.8112072,1.000123058
378155000,0,4094,0,2.326,25.5,378.155,9.8112072,1.000123058
378221250,0,4131,0,-0.728,25.5,378.22125,9.8112072,1.000123058
378287500,0,4104,0,-3.291,25.5,378.2875,9.8112072,1.000123058
378353750,0,4069,0,0.579,25.5,378.35375,9.8112072,1.000123058
378420000,0,4110,0,0.247,25.5,378.42,9.8112072,1.000123058
378486250,0,4098,0,-3.155,25.5,378.48625,9.8112072,1.000123058
378552500,0,4094,0,1.048,25.5,378.5525,9.8112072,1.000123058
378618750,0,4093,0,0.214,25.5,378.61875,9.8112072,1.000123058
378685000,0,4084,0,-2.664,25.5,378.685,9.8112072,1.000123058
378751250,0,4111,0,-1.04,25.5,378.75125,9.8112072,1.000123058
378817500,0,4087,0,-2.565,25.5,378.8175,9.8112072,1.000123058
378883750,0,4096,0,2.584,25.5,378.88375,9.8112072,1.000123058
378950000,0,4083,0,-1.616,25.5,378.95,9.8112072,1.000123058
379016250,0,4120,0,1.952,25.5,379.01625,9.8112072,1.000123058
379082500,0,4095,0,-1.098,25.5,379.0825,9.8112072,1.000123058
379148750,0,4094,0,-1.438,25.5,379.14875,9.8112072,1.000123058
379215000,0,4096,0,1.84,25.5,379.215,9.8112072,1.000123058
379281250,0,4116,0,0.943,25.5,379.28125,9.8112072,1.000123058
379347500,0,4081,0,-0.734,25.5,379.3475,9.8112072,1.000123058
379413750,0,4079,0,2.58,25.5,379.41375,9.8112072,1.000123058
379480000,0,4105,0,0.373,25.5,379.48,9.8112072,1.000123058
379546250,0,4104,0,1.112,25.5,379.54625,9.8112072,1.000123058
379612500,0,4079,0,-0.02,25.5,379.6125,9.8112072,1.000123058
379678750,0,4101,0,3.314,25.5,379.67875,9.8112072,1.000123058
379745000,0,4107,0,0.347,25.5,379.745,9.8112072,1.000123058
379811250,0,4079,0,-1.316,25.5,379.81125,9.8112072,1.000123058
379877500,0,4098,0,-0.577,25.5,379.8775,9.8112072,1.000123058
379943750,0,4081,0,1.293,25.5,379.94375,9.8112072,1.000123058
380010000,0,4097,0,-5.736,25.5,380.01,9.8112072,1.000123058
380076250,0,4098,0,-3.34,25.5,380.07625,9.8112072,1.000123058
380142500,0,4063,0,-0.507,25.5,380.1425,9.8112072,1.000123058
380208750,0,4110,0,-0.081,25.5,380.20875,9.8112072,1.000123058
380275000,0,4074,0,1.811,25.5,380.275,9.8112072,1.000123058
380341250,0,4099,0,0.664,25.5,380.34125,9.8112072,1.000123058
380407500,0,4086,0,0.652,25.5,380.4075,9.8112072,1.000123058
380473750,0,4103,0,0.505,25.5,380.47375,9.8112072,1.000123058
380540000,0,4097,0,1.58,25.5,380.54,9.8112072,1.000123058
380606250,0,4097,0,2.591,25.5,380.60625,9.8112072,1.000123058
380672500,0,4107,0,-2.174,25.5,380.6725,9.8112072,1.000123058
380738750,0,4071,0,0.488,25.5,380.73875,9.8112072,1.000123058
380805000,0,4076,0,-0.885,25.5,380.805,9.8112072,1.000123058
380871250,0,4119,0,-0.172,25.5,380.87125,9.8112072,1.000123058
380937500,0,4093,0,3.518,25.5,380.9375,9.8112072,1.000123058
381003750,0,4098,0,1.454,25.5,381.00375,9.8112072,1.000123058
381070000,0,4103,0,2.966,25.5,381.07,9.8112072,1.000123058
381136250,0,4096,0,-0.002,25.5,381.13625,9.8112072,1.000123058
381202500,0,4119,0,-1.237,25.5,381.2025,9.8112072,1.000123058
381268750,0,4101,0,0.789,25.5,381.26875,9.8112072,1.000123058
381335000,0,4095,0,0.447,25.5,381.335,9.8112072,1.000123058
381401250,0,4121,0,2.658,25.5,381.40125,9.8112072,1.000123058
381467500,0,4092,0,0.43,25.5,381.4675,9.8112072,1.000123058
381533750,0,4093,0,0.202,25.5,381.53375,9.8112072,1.000123058
381600000,0,4083,0,-3.235,25.5,381.6,9.8112072,1.000123058
381666250,0,4104,0,4.218,25.5,381.66625,9.8112072,1.000123058
381732500,0,4109,0,0.044,25.5,381.7325,9.8112072,1.000123058
381798750,0,4085,0,0.699,25.5,381.79875,9.8112072,1.000123058
381865000,0,4103,0,0.301,25.5,381.865,9.8112072,1.000123058
381931250,0,4077,0,-0.378,25.5,381.93125,9.8112072,1.000123058
381997500,0,4112,0,-2.027,25.5,381.9975,9.8112072,1.000123058
382063750,0,4109,0,-1.023,25.5,382.06375,9.8112072,1.000123058
382130000,0,4090,0,-0.824,25.5,382.13,9.8112072,1.000123058
382196250,0,4074,0,-0.967,25.5,382.19625,9.8112072,1.000123058
382262500,0,4103,0,-1.374,25.5,382.2625,9.8112072,1.000123058
382328750,0,4083,0,-1.123,25.5,382.32875,9.8112072,1.000123058
382395000,0,4101,0,2.163,25.5,382.395,9.8112072,1.000123058
382461250,0,4090,0,2.54,25.5,382.46125,9.8112072,1.000123058
382527500,0,4084,0,1.547,25.5,382.5275,9.8112072,1.000123058
382593750,0,4093,0,-6.048,25.5,382.59375,9.8112072,1.000123058
382660000,0,4075,0,0.33,25.5,382.66,9.8112072,1.000123058
382726250,0,4134,0,1.185,25.5,382.72625,9.8112072,1.000123058
382792500,0,4122,0,1.163,25.5,382.7925,9.8112072,1.000123058
382858750,0,4083,0,-2.664,25.5,382.85875,9.8112072,1.000123058
382925000,0,4100,0,0.949,25.5,382.925,9.8112072,1.000123058
382991250,0,4092,0,-2.792,25.5,382.99125,9.8112072,1.000123058
383057500,0,4099,0,0.85,25.5,383.0575,9.8112072,1.000123058
383123750,0,4132,0,-1.407,25.5,383.12375,9.8112072,1.000123058
383190000,0,4105,0,-1.764,25.5,383.19,9.8112072,1.000123058
383256250,0,4103,0,-1.011,25.5,383.25625,9.8112072,1.000123058
383322500,0,4099,0,1.158,25.5,383.3225,9.8112072,1.000123058
383388750,0,4088,0,2.447,25.5,383.38875,9.8112072,1.000123058
383455000,0,4100,0,3.8,25.5,383.455,9.8112072,1.000123058
383521250,0,4094,0,-5.577,25.5,383.52125,9.8112072,1.000123058
383587500,0,4087,0,3.232,25.5,383.5875,9.8112072,1.000123058
383653750,0,4107,0,2.094,25.5,383.65375,9.8112072,1.000123058
383720000,0,4106,0,2.487,25.5,383.72,9.8112072,1.000123058
383786250,0,4098,0,-0.927,25.5,383.78625,9.8112072,1.000123058
383852500,0,4101,0,-2.504,25.5,383.8525,9.8112072,1.000123058
383918750,0,4099,0,-1.523,25.5,383.91875,9.8112072,1.000123058
383985000,0,4097,0,0.33,25.5,383.985,9.8112072,1.000123058
384051250,0,4084,0,0.429,25.5,384.05125,9.8112072,1.000123058
384117500,0,4109,0,2.156,25.5,384.1175,9.8112072,1.000123058
384183750,0,4077,0,-1.227,25.5,384.18375,9.8112072,1.000123058
384250000,0,4107,0,-1.326,25.5,384.25,9.8112072,1.000123058
384316250,0,4118,0,0.774,25.5,384.31625,9.8112072,1.000123058
384382500,0,4104,0,0.653,25.5,384.3825,9.8112072,1.000123058
384448750,0,4129,0,-1.959,25.5,384.44875,9.8112072,1.000123058
384515000,0,4107,0,-2.422,25.5,384.515,9.8112072,1.000123058
384581250,0,4080,0,0.1,25.5,384.58125,9.8112072,1.000123058
384647500,0,4066,0,-3.045,25.5,384.6475,9.8112072,1.000123058
384713750,0,4099,0,0.197,25.5,384.71375,9.8112072,1.000123058
384780000,0,4080,0,2.875,25.5,384.78,9.8112072,1.000123058
384846250,0,4072,0,0.413,25.5,384.84625,9.8112072,1.000123058
384912500,0,4090,0,-0.793,25.5,384.9125,9.8112072,1.000123058
384978750,0,4110,0,1.918,25.5,384.97875,9.8112072,1.000123058
385045000,0,4121,0,-1.595,25.5,385.045,9.8112072,1.000123058
385111250,0,4122,0,-0.761,25.5,385.11125,9.8112072,1.000123058
385177500,0,4086,0,0.821,25.5,385.1775,9.8112072,1.000123058
385243750,0,4115,0,-0.853,25.5,385.24375,9.8112072,1.000123058
385310000,0,4104,0,1.402,25.5,385.31,9.8112072,1.000123058
385376250,0,4091,0,0.975,25.5,385.37625,9.8112072,1.000123058
385442500,0,4099,0,1.948,25.5,385.4425,9.8112072,1.000123058
385508750,0,4081,0,-0.265,25.5,385.50875,9.8112072,1.000123058
385575000,0,4089,0,-1.783,25.5,385.575,9.8112072,1.000123058
385641250,0,4084,0,2.202,25.5,385.64125,9.8112072,1.000123058
385707500,0,4104,0,-3.33,25.5,385.7075,9.8112072,1.000123058
385773750,0,4112,0,-1.196,25.5,385.77375,9.8112072,1.000123058
385840000,0,4089,0,0.152,25.5,385.84,9.8112072,1.000123058
385906250,0,4111,0,-2.456,25.5,385.90625,9.8112072,1.000123058
385972500,0,4088,0,-2.782,25.5,385.9725,9.8112072,1.000123058
386038750,0,4086,0,-2.171,25.5,386.03875,9.8112072,1.000123058
386105000,0,4104,0,-2.569,25.5,386.105,9.8112072,1.000123058
386171250,0,4073,0,-0.354,25.5,386.17125,9.8112072,1.000123058
386237500,0,4117,0,1.299,25.5,386.2375,9.8112072,1.000123058
386303750,0,4111,0,-0.602,25.5,386.30375,9.8112072,1.000123058
386370000,0,4107,0,-6.733,25.5,386.37,9.8112072,1.000123058
386436250,0,4112,0,-3.566,25.5,386.43625,9.8112072,1.000123058
386502500,0,4083,0,-1.231,25.5,386.5025,9.8112072,1.000123058
386568750,0,4086,0,-3.616,25.5,386.56875,9.8112072,1.000123058
386635000,0,4101,0,1.031,25.5,386.635,9.8112072,1.000123058
386701250,0,4120,0,1.693,25.5,386.70125,9.8112072,1.000123058
386767500,0,4110,0,0.834,25.5,386.7675,9.8112072,1.000123058
386833750,0,4101,0,-0.607,25.5,386.83375,9.8112072,1.000123058
386900000,0,4090,0,0.552,25.5,386.9,9.8112072,1.000123058
386966250,0,4102,0,1.8,25.5,386.96625,9.8112072,1.000123058
387032500,0,4092,0,1.812,25.5,387.0325,9.8112072,1.000123058
387098750,0,4083,0,-1.318,25.5,387.09875,9.8112072,1.000123058
387165000,0,4084,0,0.982,25.5,387.165,9.8112072,1.000123058
387231250,0,4113,0,-2.915,25.5,387.23125,9.8112072,1.000123058
387297500,0,4106,0,2.459,25.5,387.2975,9.8112072,1.000123058
387363750,0,4106,0,-6.226,25.5,387.36375,9.8112072,1.000123058
387430000,0,4111,0,-2.814,25.5,387.43,9.8112072,1.000123058
387496250,0,4094,0,-0.657,25.5,387.49625,9.8112072,1.000123058
387562500,0,4090,0,0.376,25.5,387.5625,9.8112072,1.000123058
387628750,0,4090,0,2.518,25.5,387.62875,9.8112072,1.000123058
387695000,0,4080,0,2.379,25.5,387.695,9.8112072,1.000123058
387761250,0,4086,0,-0.39,25.5,387.76125,9.8112072,1.000123058
387827500,0,4123,0,2.354,25.5,387.8275,9.8112072,1.000123058
387893750,0,4078,0,1.698,25.5,387.89375,9.8112072,1.000123058
387960000,0,4100,0,1.763,25.5,387.96,9.8112072,1.000123058
388026250,0,4098,0,3.065,25.5,388.02625,9.8112072,1.000123058
388092500,0,4128,0,-0.426,25.5,388.0925,9.8112072,1.000123058
388158750,0,4109,0,-1.213,25.5,388.15875,9.8112072,1.000123058
388225000,0,4093,0,-0.013,25.5,388.225,9.8112072,1.000123058
