time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2
378618750,0,-4120,0,-0.54,25.5,378.61875,9.8112072,1.000123058,,23.6394383,-0.540153655
378685000,0,-4106,0,1.687,25.5,378.685,9.8112072,1.000123058,,10.15213868,1.686792171
378751250,0,-4104,0,2.067,25.5,378.75125,9.8112072,1.000123058,,8.447729545,2.066596953
378817500,0,-4098,0,-4.864,25.5,378.8175,9.8112072,1.000123058,,2.354192382,-4.863804986
378883750,0,-4095,0,-0.417,25.5,378.88375,9.8112072,1.000123058,,-1.076622117,-0.417377608
378950000,0,-4116,0,-5.683,25.5,378.95,9.8112072,1.000123058,,20.17645892,-5.683024733
379016250,0,-4094,0,-0.839,25.5,379.01625,9.8112072,1.000123058,,-2.032854013,-0.838779285
379082500,0,-4099,0,2.524,25.5,379.0825,9.8112072,1.000123058,,3.408210343,2.5242912
379148750,0,-4095,0,0.972,25.5,379.14875,9.8112072,1.000123058,,-0.622802112,0.97162499
379215000,0,-4080,0,1.225,25.5,379.215,9.8112072,1.000123058,,-16.12641471,1.225202289
379281250,0,-4094,0,-0.276,25.5,379.28125,9.8112072,1.000123058,,-2.032765797,-0.275941924
379347500,0,-4074,0,0.853,25.5,379.3475,9.8112072,1.000123058,,-21.82482537,0.853341326
379413750,0,-4127,0,2.354,25.5,379.41375,9.8112072,1.000123058,,30.92573246,2.354048552
379480000,0,-4129,0,2.156,25.5,379.48,9.8112072,1.000123058,,32.56130116,2.156374197
379546250,0,-4087,0,1.173,25.5,379.54625,9.8112072,1.000123058,,-9.440574502,1.173028102
379612500,0,-4086,0,-0.139,25.5,379.6125,9.8112072,1.000123058,,-9.949348755,-0.138781147
379678750,0,-4103,0,-1.092,25.5,379.67875,9.8112072,1.000123058,,6.599521186,-1.091814371
379745000,0,-4103,0,2.974,25.5,379.745,9.8112072,1.000123058,,7.074847459,2.97373526
379811250,0,-4102,0,-1.892,25.5,379.81125,9.8112072,1.000123058,,6.271575051,-1.892469545
379877500,0,-4092,0,-4.563,25.5,379.8775,9.8112072,1.000123058,,-3.939141263,-4.563468178
379943750,0,-4097,0,-0.418,25.5,379.94375,9.8112072,1.000123058,,0.740843037,-0.417907487
380010000,0,-4110,0,-3.738,25.5,380.01,9.8112072,1.000123058,,14.16435473,-3.737951811
380076250,0,-4115,0,1.204,25.5,380.07625,9.8112072,1.000123058,,19.07082348,1.204260821
380142500,0,-4118,0,-0.603,25.5,380.1425,9.8112072,1.000123058,,22.16958058,-0.603480942
380208750,0,-4100,0,1.92,25.5,380.20875,9.8112072,1.000123058,,3.957103539,1.919828989
380275000,0,-4095,0,3.228,25.5,380.275,9.8112072,1.000123058,,-0.879887777,3.228388602
380341250,0,-4119,0,-1.884,25.5,380.34125,9.8112072,1.000123058,,23.08775856,-1.88411878
380407500,0,-4110,0,-2.103,25.5,380.4075,9.8112072,1.000123058,,13.55432951,-2.102524565
380473750,0,-4087,0,-0.944,25.5,380.47375,9.8112072,1.000123058,,-8.930451335,-0.944109924
380540000,0,-4070,0,-1.207,25.5,380.54,9.8112072,1.000123058,,-26.41455716,-1.206687884
380606250,0,-4113,0,1.367,25.5,380.60625,9.8112072,1.000123058,,17.10999821,1.367095278
380672500,0,-4102,0,-0.252,25.5,380.6725,9.8112072,1.000123058,,6.269070807,-0.251551624
380738750,0,-4107,0,3.547,25.5,380.73875,9.8112072,1.000123058,,10.62434189,3.546864237
380805000,0,-4120,0,2.64,25.5,380.805,9.8112072,1.000123058,,23.57839156,2.639667814
380871250,0,-4106,0,0.297,25.5,380.87125,9.8112072,1.000123058,,9.807168668,0.296811847
380937500,0,-4115,0,-0.801,25.5,380.9375,9.8112072,1.000123058,,18.72115098,-0.800541667
381003750,0,-4082,0,0.987,25.5,381.00375,9.8112072,1.000123058,,-14.03265264,0.986908998
381070000,0,-4081,0,2.08,25.5,381.07,9.8112072,1.000123058,,-15.17167408,2.07993608
381136250,0,-4102,0,-0.831,25.5,381.13625,9.8112072,1.000123058,,5.887098461,-0.831011851
381202500,0,-4073,0,-0.023,25.5,381.2025,9.8112072,1.000123058,,-22.98140837,-0.022765407
381268750,0,-4128,0,-0.135,25.5,381.26875,9.8112072,1.000123058,,32.10218683,-0.135296594
381335000,0,-4095,0,-1.355,25.5,381.335,9.8112072,1.000123058,,-1.32322506,-1.354771585
381401250,0,-4105,0,2.52,25.5,381.40125,9.8112072,1.000123058,,8.970245041,2.519744423
381467500,0,-4086,0,-3.22,25.5,381.4675,9.8112072,1.000123058,,-10.33943196,-3.22014219
381533750,0,-4094,0,1.179,25.5,381.53375,9.8112072,1.000123058,,-1.816876536,1.178966768
381600000,0,-4114,0,-1.39,25.5,381.6,9.8112072,1.000123058,,17.95291888,-1.390006313
381666250,0,-4087,0,-1.053,25.5,381.66625,9.8112072,1.000123058,,-9.106568076,-1.052576225
381732500,0,-4091,0,-0.922,25.5,381.7325,9.8112072,1.000123058,,-5.227329705,-0.922196366
381798750,0,-4075,0,1.229,25.5,381.79875,9.8112072,1.000123058,,-20.86108122,1.228839117
381865000,0,-4105,0,-0.458,25.5,381.865,9.8112072,1.000123058,,8.61342724,-0.45783986
381931250,0,-4079,0,-2.846,25.5,381.93125,9.8112072,1.000123058,,-16.65138668,-2.846365097
381997500,0,-4069,0,-0.981,25.5,381.9975,9.8112072,1.000123058,,-26.67012122,-0.98083658
382063750,0,-4121,0,-0.703,25.5,382.06375,9.8112072,1.000123058,,25.44992036,-0.703024254
382130000,0,-4106,0,-0.226,25.5,382.13,9.8112072,1.000123058,,10.36350148,-0.225764197
382196250,0,-4083,0,1.588,25.5,382.19625,9.8112072,1.000123058,,-13.31926482,1.588408377
382262500,0,-4085,0,0.597,25.5,382.2625,9.8112072,1.000123058,,-11.20134673,0.597384211
382328750,0,-4091,0,0.586,25.5,382.32875,9.8112072,1.000123058,,-4.957177896,0.586424563
382395000,0,-4093,0,0.329,25.5,382.395,9.8112072,1.000123058,,-3.167994939,0.329462831
382461250,0,-4099,0,-0.833,25.5,382.46125,9.8112072,1.000123058,,2.880712615,-0.832694378
382527500,0,-4098,0,-3.037,25.5,382.5275,9.8112072,1.000123058,,1.68387088,-3.037248737
382593750,0,-4099,0,-2.462,25.5,382.59375,9.8112072,1.000123058,,2.967433368,-2.462062778
382660000,0,-4094,0,3.009,25.5,382.66,9.8112072,1.000123058,,-1.923629127,3.009272367
382726250,0,-4101,0,0.454,25.5,382.72625,9.8112072,1.000123058,,4.7573741,0.453531469
382792500,0,-4071,0,-0.069,25.5,382.7925,9.8112072,1.000123058,,-25.19859265,-0.068747
382858750,0,-4079,0,2.277,25.5,382.85875,9.8112072,1.000123058,,-16.78487586,2.277076324
382925000,0,-4082,0,-3.725,25.5,382.925,9.8112072,1.000123058,,-14.23127228,-3.724940154
382991250,0,-4077,0,-1.769,25.5,382.99125,9.8112072,1.000123058,,-19.428978,-1.768827091
383057500,0,-4102,0,1.324,25.5,383.0575,9.8112072,1.000123058,,5.650542168,1.323913861
383123750,0,-4100,0,-0.71,25.5,383.12375,9.8112072,1.000123058,,3.795624491,-0.710301295
383190000,0,-4074,0,-1.504,25.5,383.19,9.8112072,1.000123058,,-22.0150441,-1.504046573
383256250,0,-4100,0,-1.221,25.5,383.25625,9.8112072,1.000123058,,3.932859925,-1.221371141
383322500,0,-4121,0,0.819,25.5,383.3225,9.8112072,1.000123058,,25.33009981,0.819129419
383388750,0,-4122,0,1.273,25.5,383.38875,9.8112072,1.000123058,,26.20723664,1.273156268
383455000,0,-4098,0,-0.841,25.5,383.455,9.8112072,1.000123058,,1.801163772,-0.84143991
383521250,0,-4062,0,-2.942,25.5,383.52125,9.8112072,1.000123058,,-33.85347309,-2.941643952
383587500,0,-4097,0,2.229,25.5,383.5875,9.8112072,1.000123058,,0.541662844,2.229270761
383653750,0,-4071,0,-1.81,25.5,383.65375,9.8112072,1.000123058,,-24.82962264,-1.810028155
383720000,0,-4117,0,-3.022,25.5,383.72,9.8112072,1.000123058,,20.54402181,-3.021924236
383786250,0,-4100,0,-0.47,25.5,383.78625,9.8112072,1.000123058,,4.409567678,-0.469532818
383852500,0,-4093,0,-1.225,25.5,383.8525,9.8112072,1.000123058,,-3.271806295,-1.224585942
383918750,0,-4087,0,-1.298,25.5,383.91875,9.8112072,1.000123058,,-8.679706978,-1.297521307
383985000,0,-4078,0,0.858,25.5,383.985,9.8112072,1.000123058,,-17.86755951,0.857905848
384051250,0,-4083,0,-1.082,25.5,384.05125,9.8112072,1.000123058,,-13.03277001,-1.082430223
384117500,0,-4096,0,3.72,25.5,384.1175,9.8112072,1.000123058,,0.032722646,3.720481397
384183750,0,-4114,0,1.281,25.5,384.18375,9.8112072,1.000123058,,17.536548,1.281034979
384250000,0,-4089,0,-2.232,25.5,384.25,9.8112072,1.000123058,,-7.005280051,-2.232221867
384316250,0,-4070,0,2.62,25.5,384.31625,9.8112072,1.000123058,,-26.49516304,2.61950922
384382500,0,-4098,0,-1.79,25.5,384.3825,9.8112072,1.000123058,,1.639806184,-1.790320078
384448750,0,-4113,0,0.377,25.5,384.44875,9.8112072,1.000123058,,17.30570354,0.377126806
384515000,0,-4107,0,-1.818,25.5,384.515,9.8112072,1.000123058,,11.24101687,-1.818368199
384581250,0,-4099,0,0.7,25.5,384.58125,9.8112072,1.000123058,,2.75973113,0.699534964
384647500,0,-4102,0,-1.895,25.5,384.6475,9.8112072,1.000123058,,5.590175899,-1.895442813
384713750,0,-4103,0,1.429,25.5,384.71375,9.8112072,1.000123058,,7.241750476,1.428538153
384780000,0,-4092,0,-0.9,25.5,384.78,9.8112072,1.000123058,,-4.098368352,-0.899693035
384846250,0,-4117,0,-2.579,25.5,384.84625,9.8112072,1.000123058,,20.55778446,-2.578863494
384912500,0,-4124,0,0.719,25.5,384.9125,9.8112072,1.000123058,,27.99339189,0.718834856
384978750,0,-4096,0,-0.548,25.5,384.97875,9.8112072,1.000123058,,-0.341742966,-0.547866348
385045000,0,-4085,0,-1.492,25.5,385.045,9.8112072,1.000123058,,-10.96547739,-1.491911139
385111250,0,-4120,0,-2.662,25.5,385.11125,9.8112072,1.000123058,,23.94194558,-2.661677586
385177500,0,-4066,0,3.362,25.5,385.1775,9.8112072,1.000123058,,-29.76389484,3.36217666
385243750,0,-4058,0,-1.796,25.5,385.24375,9.8112072,1.000123058,,-37.61727759,-1.796016119
385310000,0,-4096,0,-1.136,25.5,385.31,9.8112072,1.000123058,,-0.196286914,-1.136101243
385376250,0,-4084,0,-1.108,25.5,385.37625,9.8112072,1.000123058,,-11.79705385,-1.107520443
385442500,0,-4104,0,3.147,25.5,385.4425,9.8112072,1.000123058,,8.128385555,3.147118388
385508750,0,-4083,0,1.91,25.5,385.50875,9.8112072,1.000123058,,-12.74101979,1.909941936
385575000,0,-4112,0,0.958,25.5,385.575,9.8112072,1.000123058,,15.88155442,0.958294365
385641250,0,-4097,0,-1.158,25.5,385.64125,9.8112072,1.000123058,,0.656412015,-1.15773841
385707500,0,-4104,0,0.75,25.5,385.7075,9.8112072,1.000123058,,8.390569709,0.750466328
385773750,0,-4070,0,-1.475,25.5,385.77375,9.8112072,1.000123058,,-25.53500467,-1.475160759
385840000,0,-4109,0,-0.925,25.5,385.84,9.8112072,1.000123058,,13.45763129,-0.925075027
385906250,0,-4070,0,-1.263,25.5,385.90625,9.8112072,1.000123058,,-26.1033042,-1.263358598
385972500,0,-4095,0,0.432,25.5,385.9725,9.8112072,1.000123058,,-1.21730821,0.431780816
386038750,0,-4092,0,-0.791,25.5,386.03875,9.8112072,1.000123058,,-3.700777056,-0.791091534
386105000,0,-4126,0,0.377,25.5,386.105,9.8112072,1.000123058,,29.59817819,0.376503004
386171250,0,-4091,0,-0.064,25.5,386.17125,9.8112072,1.000123058,,-4.746153785,-0.06406717
386237500,0,-4092,0,0.823,25.5,386.2375,9.8112072,1.000123058,,-4.334466141,0.822622681
386303750,0,-4077,0,-0.771,25.5,386.30375,9.8112072,1.000123058,,-18.94726383,-0.771345924
386370000,0,-4084,0,3.24,25.5,386.37,9.8112072,1.000123058,,-11.89210654,3.239972049
386436250,0,-4068,0,-0.105,25.5,386.43625,9.8112072,1.000123058,,-27.92436782,-0.104508005
386502500,0,-4126,0,2.493,25.5,386.5025,9.8112072,1.000123058,,30.29136871,2.493040814
386568750,0,-4078,0,-1.578,25.5,386.56875,9.8112072,1.000123058,,-18.06287119,-1.577963389
386635000,0,-4093,0,-3.029,25.5,386.635,9.8112072,1.000123058,,-3.157269236,-3.029350134
386701250,0,-4116,0,0.256,25.5,386.70125,9.8112072,1.000123058,,19.68394273,0.255677658
386767500,0,-4099,0,-0.51,25.5,386.7675,9.8112072,1.000123058,,3.101869201,-0.510038306
386833750,0,-4097,0,1.544,25.5,386.83375,9.8112072,1.000123058,,0.974614818,1.544378509
386900000,0,-4085,0,-0.461,25.5,386.9,9.8112072,1.000123058,,-11.4661982,-0.460755836
386966250,0,-4074,0,-3.523,25.5,386.96625,9.8112072,1.000123058,,-22.10120588,-3.523398799
387032500,0,-4099,0,-0.298,25.5,387.0325,9.8112072,1.000123058,,2.78537951,-0.297727548
387098750,0,-4090,0,0.423,25.5,387.09875,9.8112072,1.000123058,,-5.837919305,0.423428306
387165000,0,-4112,0,3.216,25.5,387.165,9.8112072,1.000123058,,15.74774851,3.216482993
387231250,0,-4102,0,-1.163,25.5,387.23125,9.8112072,1.000123058,,5.635103175,-1.163164182
387297500,0,-4119,0,-6.687,25.5,387.2975,9.8112072,1.000123058,,23.44486129,-6.686558173
387363750,0,-4093,0,-1.682,25.5,387.36375,9.8112072,1.000123058,,-3.297582576,-1.681751694
387430000,0,-4074,0,1.419,25.5,387.43,9.8112072,1.000123058,,-21.54694621,1.419482358
387496250,0,-4093,0,-2.386,25.5,387.49625,9.8112072,1.000123058,,-3.09985226,-2.38597419
387562500,0,-4064,0,0.04,25.5,387.5625,9.8112072,1.000123058,,-31.94276513,0.040407206
387628750,0,-4103,0,-1.609,25.5,387.62875,9.8112072,1.000123058,,6.932654693,-1.608601755
387695000,0,-4104,0,-0.347,25.5,387.695,9.8112072,1.000123058,,8.129347486,-0.347201297
387761250,0,-4110,0,3.613,25.5,387.76125,9.8112072,1.000123058,,13.91714887,3.612548859
387827500,0,-4077,0,2.721,25.5,387.8275,9.8112072,1.000123058,,-18.653473,2.720561229
387893750,0,-4091,0,-1.62,25.5,387.89375,9.8112072,1.000123058,,-5.294800978,-1.619872179
387960000,0,-4102,0,2.268,25.5,387.96,9.8112072,1.000123058,,5.574108574,2.268476408
388026250,0,-4080,0,0.115,25.5,388.02625,9.8112072,1.000123058,,-16.2515891,0.115010355
388092500,0,-4103,0,3.444,25.5,388.0925,9.8112072,1.000123058,,7.472506313,3.444295462
388158750,0,-4088,0,0.214,25.5,388.15875,9.8112072,1.000123058,,-7.736614615,0.213947049
388225000,0,-4126,0,0.64,25.5,388.225,9.8112072,1.000123058,,29.80394046,0.640418678
388291250,0,-4072,0,-0.497,25.5,388.29125,9.8112072,1.000123058,,-23.73616646,-0.497485205
388357500,0,-4088,0,0.729,25.5,388.3575,9.8112072,1.000123058,,-7.613298164,0.729406507
388423750,0,-4079,0,0.789,25.5,388.42375,9.8112072,1.000123058,,-16.94657667,0.789160106
388490000,0,-4085,0,-2.32,25.5,388.49,9.8112072,1.000123058,,-10.83856043,-2.320460491
388556250,0,-4104,0,-0.843,25.5,388.55625,9.8112072,1.000123058,,8.357104539,-0.842744363
388622500,0,-4106,0,1.991,25.5,388.6225,9.8112072,1.000123058,,10.21974931,1.990685549
388688750,0,-4095,0,-0.326,25.5,388.68875,9.8112072,1.000123058,,-1.255080486,-0.325605369
388755000,0,-4079,0,-0.394,25.5,388.755,9.8112072,1.000123058,,-16.93955972,-0.393896032
388821250,0,-4071,0,-0.805,25.5,388.82125,9.8112072,1.000123058,,-24.76721591,-0.80545269
388887500,0,-4101,0,-4.383,25.5,388.8875,9.8112072,1.000123058,,4.514555329,-4.383030163
388953750,0,-4118,0,1.441,25.5,388.95375,9.8112072,1.000123058,,22.01673227,1.440584863
389020000,0,-4097,0,-2.121,25.5,389.02,9.8112072,1.000123058,,1.207419715,-2.121431345
389086250,0,-4095,0,4.246,25.5,389.08625,9.8112072,1.000123058,,-0.924828094,4.245876655
389152500,0,-4085,0,-0.481,25.5,389.1525,9.8112072,1.000123058,,-10.87481546,-0.4807929
389218750,0,-4086,0,0.638,25.5,389.21875,9.8112072,1.000123058,,-10.0386733,0.637586018
389285000,0,-4082,0,-0.358,25.5,389.285,9.8112072,1.000123058,,-13.68814797,-0.358173304
389351250,0,-4101,0,2.153,25.5,389.35125,9.8112072,1.000123058,,5.238640446,2.152878564
389417500,0,-4099,0,0.561,25.5,389.4175,9.8112072,1.000123058,,3.11759552,0.561289942
389483750,0,-4081,0,1.272,25.5,389.48375,9.8112072,1.000123058,,-14.76663743,1.272214363
389550000,0,-4080,0,0.763,25.5,389.55,9.8112072,1.000123058,,-16.23675158,0.76301958
389616250,0,-4097,0,-0.848,25.5,389.61625,9.8112072,1.000123058,,0.79497191,-0.848296173
389682500,0,-4112,0,3.23,25.5,389.6825,9.8112072,1.000123058,,15.82572708,3.23026734
389748750,0,-4108,0,-3.835,25.5,389.74875,9.8112072,1.000123058,,11.77185768,-3.834829472
389815000,0,-4086,0,-0.455,25.5,389.815,9.8112072,1.000123058,,-10.21646495,-0.454567211
389881250,0,-4112,0,1.525,25.5,389.88125,9.8112072,1.000123058,,16.15871427,1.524630637
389947500,0,-4063,0,-3.29,25.5,389.9475,9.8112072,1.000123058,,-32.83033216,-3.290479663
390013750,0,-4120,0,-1.163,25.5,390.01375,9.8112072,1.000123058,,23.95575772,-1.163349604
390080000,0,-4092,0,1.251,25.5,390.08,9.8112072,1.000123058,,-3.922867404,1.250949811
390146250,0,-4109,0,2.354,25.5,390.14625,9.8112072,1.000123058,,13.4689199,2.353798207
390212500,0,-4113,0,-2.937,25.5,390.2125,9.8112072,1.000123058,,17.05396005,-2.936941528
390278750,0,-4073,0,-2.442,25.5,390.27875,9.8112072,1.000123058,,-23.35085009,-2.442423404
390345000,0,-4093,0,-0.583,25.5,390.345,9.8112072,1.000123058,,-3.461168021,-0.583326807
390411250,0,-4082,0,-0.767,25.5,390.41125,9.8112072,1.000123058,,-13.8570574,-0.767452223
390477500,0,-4110,0,3.466,25.5,390.4775,9.8112072,1.000123058,,13.66730835,3.466344861
390543750,0,-4106,0,3.354,25.5,390.54375,9.8112072,1.000123058,,10.26715348,3.354367367
390610000,0,-4095,0,-1.699,25.5,390.61,9.8112072,1.000123058,,-1.050685659,-1.69868219
390676250,0,-4078,0,-1.164,25.5,390.67625,9.8112072,1.000123058,,-18.03066917,-1.163504423
390742500,0,-4098,0,0.167,25.5,390.7425,9.8112072,1.000123058,,2.054221297,0.167004013
390808750,0,-4072,0,3.116,25.5,390.80875,9.8112072,1.000123058,,-23.71446629,3.116036046
390875000,0,-4081,0,1.73,25.5,390.875,9.8112072,1.000123058,,-15.34073746,1.729601857
390941250,0,-4098,0,-0.83,25.5,390.94125,9.8112072,1.000123058,,2.271760597,-0.829650934
391007500,0,-4069,0,-2.047,25.5,391.0075,9.8112072,1.000123058,,-26.80710395,-2.047415424
391073750,0,-4089,0,-1.579,25.5,391.07375,9.8112072,1.000123058,,-7.100954416,-1.579195221
391140000,0,-4101,0,0.84,25.5,391.14,9.8112072,1.000123058,,4.765381611,0.839740424
391206250,0,-4092,0,-2.215,25.5,391.20625,9.8112072,1.000123058,,-4.353601811,-2.214601036
391272500,0,-4088,0,-0.599,25.5,391.2725,9.8112072,1.000123058,,-7.805917954,-0.598854483
391338750,0,-4103,0,-0.355,25.5,391.33875,9.8112072,1.000123058,,7.120708017,-0.355036555
391405000,0,-4086,0,2.587,25.5,391.405,9.8112072,1.000123058,,-9.622368591,2.586525292
391471250,0,-4094,0,-0.175,25.5,391.47125,9.8112072,1.000123058,,-2.401763455,-0.175463028
391537500,0,-4090,0,-2.254,25.5,391.5375,9.8112072,1.000123058,,-5.738168743,-2.253938056
391603750,0,-4087,0,-0.8,25.5,391.60375,9.8112072,1.000123058,,-9.05588367,-0.80010469
391670000,0,-4059,0,0.44,25.5,391.67,9.8112072,1.000123058,,-36.8406789,0.440499794
391736250,0,-4098,0,-1.683,25.5,391.73625,9.8112072,1.000123058,,2.409208746,-1.683289171
391802500,0,-4113,0,-1.705,25.5,391.8025,9.8112072,1.000123058,,17.25763314,-1.704807647
391868750,0,-4093,0,-0.719,25.5,391.86875,9.8112072,1.000123058,,-2.634912974,-0.719271144
391935000,0,-4093,0,4.124,25.5,391.935,9.8112072,1.000123058,,-3.0679341,4.123552771
392001250,0,-4079,0,1.213,25.5,392.00125,9.8112072,1.000123058,,-16.905289,1.213468803
392067500,0,-4095,0,-2.854,25.5,392.0675,9.8112072,1.000123058,,-1.360274988,-2.853545545
392133750,0,-4098,0,-1.771,25.5,392.13375,9.8112072,1.000123058,,2.252416608,-1.770856767
392200000,0,-4083,0,-0.979,25.5,392.2,9.8112072,1.000123058,,-13.09664127,-0.979467554
392266250,0,-4094,0,-2.421,25.5,392.26625,9.8112072,1.000123058,,-1.720545914,-2.420699612
392332500,0,-4088,0,-0.312,25.5,392.3325,9.8112072,1.000123058,,-7.732668595,-0.311542708
392398750,0,-4066,0,-1.541,25.5,392.39875,9.8112072,1.000123058,,-29.75049753,-1.541028979
392465000,0,-4060,0,-2.231,25.5,392.465,9.8112072,1.000123058,,-36.05206984,-2.231373673
392531250,0,-4099,0,3.002,25.5,392.53125,9.8112072,1.000123058,,2.760016739,3.001572311
392597500,0,-4087,0,-3.29,25.5,392.5975,9.8112072,1.000123058,,-9.229231423,-3.290420412
392663750,0,-4062,0,-3.841,25.5,392.66375,9.8112072,1.000123058,,-34.08955919,-3.841053109
392730000,0,-4089,0,1.576,25.5,392.73,9.8112072,1.000123058,,-7.234903049,1.575897945
392796250,0,-4084,0,-1.44,25.5,392.79625,9.8112072,1.000123058,,-12.00986066,-1.440231273
392862500,0,-4099,0,1.97,25.5,392.8625,9.8112072,1.000123058,,3.266328597,1.969655595
392928750,0,-4076,0,0.404,25.5,392.92875,9.8112072,1.000123058,,-19.91124281,0.404383601
392995000,0,-4074,0,-1.861,25.5,392.995,9.8112072,1.000123058,,-22.48607251,-1.860819861
393061250,0,-4092,0,-3.346,25.5,393.06125,9.8112072,1.000123058,,-4.458685236,-3.346115382
393127500,0,-4079,0,1.407,25.5,393.1275,9.8112072,1.000123058,,-16.83755129,1.406824948
393193750,0,-4106,0,0.152,25.5,393.19375,9.8112072,1.000123058,,9.563091922,0.152141431
393260000,0,-4098,0,-0.307,25.5,393.26,9.8112072,1.000123058,,1.603284831,-0.306550028
393326250,0,-4099,0,0.466,25.5,393.32625,9.8112072,1.000123058,,2.830838503,0.465761918
393392500,0,-4091,0,-1.104,25.5,393.3925,9.8112072,1.000123058,,-5.169352059,-1.104161789
393458750,0,-4067,0,0.049,25.5,393.45875,9.8112072,1.000123058,,-29.15067359,0.049471453
393525000,0,-4109,0,4.812,25.5,393.525,9.8112072,1.000123058,,12.88845221,4.811971757
393591250,0,-4074,0,2.982,25.5,393.59125,9.8112072,1.000123058,,-21.77155728,2.981722477
393657500,0,-4117,0,-2.152,25.5,393.6575,9.8112072,1.000123058,,21.13824161,-2.152060751
393723750,0,-4096,0,-1.017,25.5,393.72375,9.8112072,1.000123058,,-0.070234204,-1.016552132
393790000,0,-4098,0,-0.094,25.5,393.79,9.8112072,1.000123058,,2.107553167,-0.094100494
393856250,0,-4115,0,-1.901,25.5,393.85625,9.8112072,1.000123058,,18.79222513,-1.901425752
393922500,0,-4079,0,-1.736,25.5,393.9225,9.8112072,1.000123058,,-16.57860125,-1.736485535
393988750,0,-4111,0,1.172,25.5,393.98875,9.8112072,1.000123058,,15.17805473,1.172327361
394055000,0,-4110,0,-4.855,25.5,394.055,9.8112072,1.000123058,,13.57977404,-4.854734669
394121250,0,-4108,0,2.239,25.5,394.12125,9.8112072,1.000123058,,12.321363,2.239244976
394187500,0,-4096,0,1.07,25.5,394.1875,9.8112072,1.000123058,,0.189782195,1.07015583
394253750,0,-4094,0,-0.865,25.5,394.25375,9.8112072,1.000123058,,-1.691135961,-0.864627111
394320000,0,-4065,0,0.43,25.5,394.32,9.8112072,1.000123058,,-31.3307796,0.430171088
